name,platform,post_sum_6m,like_count_post_6m,comment_count_post_6m,share_count_post_6m,view_count_post_6m,video_post_sum_6m,like_count_video_6m,comment_count_video_6m,share_count_video_6m,view_count_video_6m,short_post_sum_6m,like_count_short_6m,comment_count_short_6m,share_count_short_6m,view_count_short_6m,live_post_sum_6m,like_count_live_6m,comment_count_live_6m,share_count_live_6m,view_count_live_6m,follower_count_processed,live,post,short,video,total_post_sum_1m,total_post_sum_2m,total_post_sum_3m,total_post_sum_4m,total_post_sum_5m,total_post_sum_6m,advertise_total_post_sum_1m,advertise_total_post_sum_2m,advertise_total_post_sum_3m,advertise_total_post_sum_4m,advertise_total_post_sum_5m,advertise_total_post_sum_6m,social_vol_1m,social_vol_2m,social_vol_3m,social_vol_4m,social_vol_5m,social_vol_6m,impute,avg_post_voice_1m,avg_post_voice_2m,avg_post_voice_3m,avg_post_voice_4m,avg_post_voice_5m,avg_post_voice_6m,max_value,min_value,scaled_voice_m1,scaled_voice_m2,scaled_voice_m3,scaled_voice_m4,scaled_voice_m5,scaled_voice_m6,mean,stdev
彼得爸與蘇珊媽,yt,0.0,0.0,0.0,0.0,0.0,73.0,102033.0,6778.0,0.0,6930481.0,39.0,24228.0,429.0,0.0,698141.0,0.0,0.0,0.0,0.0,0.0,383000.0,,,,178000.0,11.0,17.0,20.0,25.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3965.0,8048.0,8844.0,8071.0,7423.0,5336.0,false,360.45454545454544,473.41176470588238,442.2,322.84,353.47619047619048,254.0952380952381,473.41176470588238,254.0952380952381,0.48495801480628276,1.0,0.85768621640952269,0.3134499846735464,0.45313936855011744,0.0,0.51820559740657823,0.81435487047387833
薔薇Chiang Weiii,yt,0.0,0.0,0.0,0.0,0.0,27.0,24477.0,2422.0,0.0,1465755.0,5.0,6064.0,88.0,0.0,182292.0,0.0,0.0,0.0,0.0,0.0,9000.0,,,,10000.0,2.0,5.0,4.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,959.0,9799.0,6427.0,10093.0,10054.0,8834.0,true,479.5,1959.8,1606.75,2018.6,2010.8,1766.8,2018.6,479.5,0.0,0.961795854720291,0.73240855045156261,1.0,0.9949321031771815,0.83639789487362748,0.75425573387044376,0.85878670632156939
77老大,yt,0.0,0.0,0.0,0.0,0.0,45.0,168110.0,11884.0,0.0,7885575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450000.0,,,,630000.0,7.0,6.0,9.0,8.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,22456.0,13509.0,17188.0,12474.0,23578.0,27676.0,false,3208.0,2251.5,1909.7777777777778,1559.25,2619.7777777777778,3459.5,3459.5,1559.25,0.8676489935534798,0.36429417181949741,0.18446403251034224,0.0,0.55809908053033963,1.0,0.49575104640227652,0.86971948498414953
Cindy H,yt,0.0,0.0,0.0,0.0,0.0,32.0,44602.0,3028.0,0.0,2013092.0,2.0,477.0,8.0,0.0,17642.0,0.0,0.0,0.0,0.0,0.0,203000.0,,,,60000.0,4.0,7.0,7.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3237.0,3468.0,5187.0,2624.0,10209.0,10763.0,false,809.25,495.42857142857144,741.0,524.8,1701.5,1537.5714285714287,1701.5,495.42857142857144,0.26020136215575956,0.0,0.20361267397098018,0.02435297601421375,1.0,0.86408054486230412,0.39204125950054297,0.96654696234325743
Yin & Yei 雙生過日子,yt,0.0,0.0,0.0,0.0,0.0,17.0,10250.0,952.0,0.0,493920.0,1.0,59.0,2.0,0.0,1653.0,0.0,0.0,0.0,0.0,0.0,110000.0,,,,105000.0,2.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1533.0,3509.0,3773.0,2365.0,4192.0,2268.0,false,766.5,1754.5,1257.6666666666667,788.33333333333337,1048.0,453.6,1754.5,453.6,0.24052578983780457,1.0,0.61808491557127121,0.25730904245778563,0.45691444384656771,0.0,0.42880569861890483,0.78205780333152086
SelinaCheng Life,yt,0.0,0.0,0.0,0.0,0.0,29.0,32181.0,2977.0,0.0,1687350.0,7.0,5810.0,81.0,0.0,182717.0,0.0,0.0,0.0,0.0,0.0,228000.0,,,,158000.0,4.0,4.0,4.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3173.0,9057.0,6635.0,9396.0,9979.0,9251.0,true,793.25,2264.25,1658.75,1879.2,1995.8,1850.2,2264.25,793.25,0.0,1.0,0.58837525492862,0.73823929299796065,0.81750509857239972,0.71852481305234539,0.64377407659188768,0.76753163931645108
吃貨豪豪,yt,0.0,0.0,0.0,0.0,0.0,38.0,64818.0,5504.0,0.0,3611279.0,6.0,5798.0,90.0,0.0,185767.0,0.0,0.0,0.0,0.0,0.0,537000.0,,,,250000.0,7.0,7.0,7.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7023.0,8130.0,7979.0,9244.0,10265.0,10569.0,true,1003.2857142857143,1161.4285714285713,1139.8571428571429,1155.5,1140.5555555555557,1174.3333333333333,1174.3333333333333,1003.2857142857143,0.0,0.92455456570155881,0.798440979955457,0.88989420935412067,0.80252412769116643,1.0,0.73590231378371718,0.82398575849763367
小美,ig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,19000.0,2000.0,76000.0,,2.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,5.0,22.0,206.0,10.0,5.0,444.0,true,2.5,0.0,0.0,2.5,5.0,0.0,5.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.33333333333333331,0.9128709291752769
安安，邊緣子,yt,0.0,0.0,0.0,0.0,0.0,36.0,58508.0,5026.0,0.0,3298621.0,6.0,5864.0,90.0,0.0,185253.0,0.0,0.0,0.0,0.0,0.0,440000.0,,,,200000.0,6.0,6.0,7.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5946.0,8443.0,7747.0,9442.0,10246.0,10288.0,true,991.0,1407.1666666666667,1106.7142857142858,1180.25,1280.75,1286.0,1407.1666666666667,991.0,0.0,1.0,0.27804794324618126,0.45474569483380045,0.69623548257909473,0.70885062074489369,0.52297995690066168,0.79389491970094239
Nina,ig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24000.0,18000.0,85000.0,46000.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,659.0,455.0,230.0,284.0,558.0,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
小象愛出門,yt,0.0,0.0,0.0,0.0,0.0,34.0,51000.0,4457.0,0.0,2927565.0,5.0,5944.0,91.0,0.0,184642.0,0.0,0.0,0.0,0.0,0.0,324000.0,,,,140000.0,5.0,6.0,6.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4659.0,8816.0,7471.0,9680.0,10224.0,9952.0,true,931.8,1469.3333333333333,1245.1666666666667,1382.8571428571429,1278.0,1421.7142857142858,1469.3333333333333,931.8,0.0,1.0,0.58297159866054848,0.83912404103400029,0.64405308197941225,0.91141191686894307,0.662926773090484,0.80785497264236383
篠崎泫|Hsyan|篠崎泫 Hsyan,yt,0.0,0.0,0.0,0.0,0.0,34.0,51110.0,4465.0,0.0,2930979.0,5.0,5941.0,91.0,0.0,184648.0,0.0,0.0,0.0,0.0,0.0,327000.0,,,,142000.0,5.0,6.0,6.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4689.0,8806.0,7474.0,9671.0,10223.0,9957.0,true,937.8,1467.6666666666667,1245.6666666666667,1381.5714285714287,1277.875,1422.4285714285713,1467.6666666666667,937.8,0.0,1.0,0.58102667337695024,0.83751527787763325,0.64181240563663811,0.91462362499101268,0.66249633031370569,0.80874906441983818
35線上賞屋,yt,0.0,0.0,0.0,0.0,0.0,39.0,21934.0,3556.0,0.0,2055344.0,18.0,581.0,26.0,0.0,51482.0,0.0,0.0,0.0,0.0,0.0,525000.0,,,,420000.0,20.0,5.0,7.0,8.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0,4030.0,4702.0,7943.0,4918.0,4883.0,false,44.2,806.0,671.71428571428567,992.875,491.8,443.90909090909093,992.875,44.2,0.0,0.803014731072285,0.66146392148447641,1.0,0.47181595383034236,0.42133406162183146,0.55960477800148911,0.77688790577774136
Tang_ful,yt,0.0,0.0,0.0,0.0,0.0,26.0,33438.0,2549.0,0.0,1620038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174000.0,,,,74000.0,4.0,3.0,5.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4833.0,9362.0,5674.0,5624.0,8388.0,5828.0,false,1208.25,3120.6666666666665,1134.8,1406.0,1677.6,971.33333333333337,3120.6666666666665,971.33333333333337,0.1102279776674938,1.0,0.076054590570719574,0.20223325062034742,0.32859801488833745,0.0,0.28618563895781635,0.8218248786562814
進藤喜彥,yt,0.0,0.0,0.0,0.0,0.0,36.0,56223.0,4853.0,0.0,3185238.0,6.0,5888.0,91.0,0.0,185066.0,0.0,0.0,0.0,0.0,0.0,405000.0,,,,182000.0,6.0,6.0,7.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5557.0,8555.0,7663.0,9513.0,10239.0,10185.0,true,926.16666666666663,1425.8333333333333,1094.7142857142858,1359.0,1279.875,1273.125,1425.8333333333333,926.16666666666663,0.0,1.0,0.337320118174021,0.86624416277518357,0.70788859239493007,0.69437958639092745,0.60097207662251029,0.82488087602179894
萱,ig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,1.0,0.0,519.0,0.0,0.0,0.0,0.0,0.0,1000.0,22000.0,2000.0,75000.0,,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,197.0,0.0,159.0,439.0,true,0.0,48.0,0.0,0.0,79.5,0.0,79.5,0.0,0.0,0.60377358490566035,0.0,0.0,1.0,0.0,0.26729559748427673,0.96739905066263832
社群丼傑哥,yt,0.0,0.0,0.0,0.0,0.0,32.0,41343.0,3726.0,0.0,2449999.0,5.0,6047.0,92.0,0.0,183856.0,0.0,0.0,0.0,0.0,0.0,175000.0,,,,63000.0,4.0,6.0,6.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3005.0,9297.0,7117.0,9986.0,10196.0,9519.0,true,751.25,1549.5,1186.1666666666667,1426.5714285714287,1456.5714285714287,1359.8571428571429,1549.5,751.25,0.0,1.0,0.54483766572711145,0.84600241599928427,0.88358462708603658,0.76242673705874464,0.67280857431186281,0.81151477279901663
那個矮子,yt,0.0,0.0,0.0,0.0,0.0,31.0,40418.0,3656.0,0.0,2405347.0,5.0,6058.0,92.0,0.0,183782.0,0.0,0.0,0.0,0.0,0.0,160000.0,,,,55000.0,4.0,6.0,6.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,9346.0,7084.0,10019.0,10194.0,9478.0,true,710.0,1557.6666666666667,1180.6666666666667,1669.8333333333333,1456.2857142857142,1579.6666666666667,1669.8333333333333,710.0,0.0,0.88313943392950178,0.49036291022747014,1.0,0.77751593778681816,0.9060600798749785,0.67617972696979478,0.83818423174977785
驚世一家,yt,0.0,0.0,0.0,0.0,0.0,22.0,20302.0,2356.0,0.0,1591729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,,,,25000.0,2.0,5.0,2.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7240.0,8968.0,6268.0,8205.0,6877.0,6624.0,false,3620.0,1793.6,3134.0,2051.25,1375.4,1324.8,3620.0,1324.8,1.0,0.204252352736145,0.78825374695015693,0.31650836528407117,0.022046009062391139,0.0,0.38851007900546075,0.92632935614532419
Wilson,ig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,18000.0,2000.0,76000.0,,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,78.0,195.0,0.0,68.0,439.0,true,0.0,39.0,0.0,0.0,22.666666666666668,0.0,39.0,0.0,0.0,1.0,0.0,0.0,0.58119658119658124,0.0,0.26353276353276356,0.95973556840585073
小米,yt,0.0,0.0,0.0,0.0,0.0,35.0,53123.0,4618.0,0.0,3030616.0,6.0,5920.0,91.0,0.0,184812.0,0.0,0.0,0.0,0.0,0.0,358000.0,,,,158000.0,5.0,6.0,7.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5033.0,8707.0,7548.0,9608.0,10229.0,10047.0,true,1006.6,1451.1666666666667,1078.2857142857142,1372.5714285714287,1278.625,1255.875,1451.1666666666667,1006.6,0.0,1.0,0.16124851380156149,0.82320933171949151,0.6118879808052784,0.560714553497788,0.52617672997068654,0.85516705480016009
Ann,ig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000.0,21000.0,27000.0,70000.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,483.0,331.0,81.0,45.0,501.0,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,ig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,170.0,31.0,0.0,9344.0,0.0,0.0,0.0,0.0,0.0,6000.0,30000.0,2000.0,79000.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,1877.0,282.0,2.0,0.0,461.0,true,58.0,1877.0,0.0,0.0,0.0,0.0,1877.0,0.0,0.030900372935535429,1.0,0.0,0.0,0.0,0.0,0.17181672882258925,0.9076502097326834
Men's Game 玩物誌,yt,0.0,0.0,0.0,0.0,0.0,65.0,81377.0,11855.0,0.0,4814492.0,8.0,2719.0,247.0,0.0,133489.0,0.0,0.0,0.0,0.0,0.0,596000.0,,,,210000.0,10.0,15.0,10.0,11.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,7485.0,4945.0,10360.0,8273.0,6615.0,6206.0,false,748.5,329.66666666666669,1036.0,752.09090909090912,441.0,443.28571428571428,1036.0,329.66666666666669,0.59296838131193963,0.0,1.0,0.59805225449397237,0.15762151958470977,0.16085754736061483,0.41824995045853935,0.84285204393693336
冰蹦拉icebonla,yt,0.0,0.0,0.0,0.0,0.0,36.0,57174.0,4925.0,0.0,3233350.0,6.0,5879.0,90.0,0.0,185145.0,0.0,0.0,0.0,0.0,0.0,419000.0,,,,189000.0,6.0,6.0,7.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5714.0,8510.0,7698.0,9486.0,10242.0,10228.0,true,952.33333333333337,1418.3333333333333,1099.7142857142858,1185.75,1280.25,1278.5,1418.3333333333333,952.33333333333337,0.0,1.0,0.3162681381565503,0.50089413447782549,0.703683834048641,0.6999284692417741,0.53679576265413187,0.7791618090635879
Meg 今天穿什麼,yt,0.0,0.0,0.0,0.0,0.0,34.0,51000.0,4457.0,0.0,2927565.0,5.0,5944.0,91.0,0.0,184642.0,0.0,0.0,0.0,0.0,0.0,324000.0,,,,140000.0,5.0,6.0,6.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4659.0,8816.0,7471.0,9680.0,10224.0,9952.0,true,931.8,1469.3333333333333,1245.1666666666667,1382.8571428571429,1278.0,1421.7142857142858,1469.3333333333333,931.8,0.0,1.0,0.58297159866054848,0.83912404103400029,0.64405308197941225,0.91141191686894307,0.662926773090484,0.80785497264236383
雪莉,ig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,102.0,0.0,0.0,896.0,0.0,0.0,0.0,0.0,0.0,2000.0,30000.0,16000.0,69000.0,,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,51.0,209.0,0.0,0.0,444.0,true,0.66666666666666663,0.0,0.0,0.0,0.0,0.0,0.66666666666666663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.9128709291752769
那對夫妻,yt,0.0,0.0,0.0,0.0,0.0,54.0,82090.0,3147.0,0.0,3515114.0,9.0,77765.0,847.0,0.0,2390429.0,0.0,0.0,0.0,0.0,0.0,708000.0,,,,250000.0,10.0,8.0,9.0,13.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8942.0,14800.0,6496.0,9596.0,14016.0,7221.0,false,894.2,1850.0,721.77777777777783,738.15384615384619,1168.0,601.75,1850.0,601.75,0.23428800320448631,1.0,0.0961568418007433,0.10927606341185354,0.45363508912477468,0.0,0.31555933292364297,0.82728284354227055
lexww歐亞力,yt,0.0,0.0,0.0,0.0,0.0,14.0,42383.0,2018.0,0.0,1552663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,,,,35000.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.0,6361.0,12805.0,12466.0,21947.0,23063.0,false,1313.0,1590.25,6402.5,3116.5,10973.5,23063.0,23063.0,1313.0,0.0,0.012747126436781608,0.234,0.082919540229885055,0.4441609195402299,1.0,0.29563793103448277,0.85712446250999974
黃小米Mii,yt,0.0,0.0,0.0,0.0,0.0,39.0,76874.0,8633.0,0.0,6203126.0,8.0,2663.0,19.0,0.0,95875.0,0.0,0.0,0.0,0.0,0.0,583000.0,,,,178000.0,4.0,7.0,8.0,8.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8801.0,16699.0,7313.0,29447.0,9504.0,12625.0,false,2200.25,2385.5714285714284,914.125,3680.875,792.0,1402.7777777777778,3680.875,792.0,0.4874734974687378,0.55162353115708651,0.042274241703085108,1.0,0.0,0.21142409338506438,0.38213256061899559,0.84395167297926588
懶錢包,yt,0.0,0.0,0.0,0.0,0.0,31.0,37725.0,3452.0,0.0,2271344.0,5.0,6086.0,93.0,0.0,183562.0,0.0,0.0,0.0,0.0,0.0,119000.0,,,,34000.0,3.0,6.0,5.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2384.0,9477.0,6984.0,10102.0,10185.0,9357.0,true,794.66666666666663,1579.5,1396.8,1683.6666666666667,1455.0,1559.5,1683.6666666666667,794.66666666666663,0.0,0.882827146606674,0.677315335583052,1.0,0.7427821522309711,0.8603299587551555,0.69387576552930874,0.80078169951172062
我們是四胞胎,fb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190000.0,40000.0,12000.0,178000.0,7000.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,441.0,247.0,10346.0,217.0,45024.0,true,0.0,0.0,0.0,0.0,0.0,3001.6,3001.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.9128709291752769
TEEPR 推一波,yt,0.0,0.0,0.0,0.0,0.0,65.0,126634.0,8651.0,0.0,9012012.0,7.0,2997.0,84.0,0.0,71169.0,0.0,0.0,0.0,0.0,0.0,515000.0,,,,52000.0,9.0,13.0,15.0,12.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8158.0,8085.0,10175.0,16275.0,16786.0,18796.0,false,906.44444444444446,621.92307692307691,678.33333333333337,1356.25,1398.8333333333333,1445.8461538461538,1445.8461538461538,621.92307692307691,0.34532515897467819,0.0,0.068465440512868458,0.891256652039959,0.94294027946347991,1.0,0.54133125516516423,1.0242922461355923
潘令傑,yt,0.0,0.0,0.0,0.0,0.0,39.0,66448.0,5628.0,0.0,3693756.0,6.0,5782.0,89.0,0.0,185902.0,0.0,0.0,0.0,0.0,0.0,561000.0,,,,262000.0,7.0,7.0,8.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7292.0,8053.0,8039.0,9198.0,10271.0,10642.0,true,1041.7142857142858,1150.4285714285713,1004.875,1149.75,1141.2222222222222,1182.4444444444443,1182.4444444444443,1004.875,0.20746410413989658,0.81969942454885736,0.0,0.81587798201016859,0.76785295267892073,1.0,0.60181574389630721,0.89281039530811113
樂樂,ig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,201.0,6.0,0.0,1491.0,0.0,0.0,0.0,0.0,0.0,59000.0,14000.0,2000.0,117000.0,,1.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,2.0,851.0,240.0,100.0,739.0,true,6.0,0.5,0.0,240.0,50.0,0.0,240.0,0.0,0.025,0.0020833333333333333,0.0,1.0,0.20833333333333334,0.0,0.20590277777777777,0.88862612761269055
我是賴瑞 /iamLarrie,yt,0.0,0.0,0.0,0.0,0.0,59.0,18829.0,2915.0,0.0,1279180.0,6.0,663.0,66.0,0.0,27343.0,0.0,0.0,0.0,0.0,0.0,210000.0,,,,63000.0,5.0,12.0,10.0,14.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1706.0,2116.0,4117.0,1867.0,1308.0,1801.0,false,341.2,176.33333333333334,411.7,133.35714285714286,109.0,120.06666666666666,411.7,109.0,0.76709613478691774,0.22244246228388947,1.0,0.080466279673415464,0.0,0.036559850236758056,0.35109412116349681,0.95190655127084511
艾琳的日常Erin's Diary,yt,0.0,0.0,0.0,0.0,0.0,35.0,54754.0,4742.0,0.0,3113093.0,6.0,5904.0,91.0,0.0,184947.0,0.0,0.0,0.0,0.0,0.0,382000.0,,,,170000.0,6.0,6.0,7.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5302.0,8630.0,7609.0,9561.0,10235.0,10119.0,true,883.66666666666663,1438.3333333333333,1087.0,1365.8571428571429,1279.375,1264.875,1438.3333333333333,883.66666666666663,0.0,1.0,0.36658653846153855,0.8693337912087914,0.713416466346154,0.687274639423077,0.60610190590659341,0.81687165032518216
The DoDo Men,yt,0.0,0.0,0.0,0.0,0.0,39.0,68572.0,5788.0,0.0,3796807.0,6.0,5758.0,89.0,0.0,186072.0,0.0,0.0,0.0,0.0,0.0,595000.0,,,,280000.0,8.0,7.0,8.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7667.0,7943.0,8116.0,9125.0,10276.0,10738.0,true,958.375,1134.7142857142858,1014.5,1140.625,1141.7777777777778,1193.1111111111111,1193.1111111111111,958.375,0.0,0.75122351171105717,0.23909827820839005,0.7764037630909415,0.78131471510561534,1.0,0.59134004468600065,0.85829013036187563
阿滴,yt,0.0,0.0,0.0,0.0,0.0,49.0,105678.0,8598.0,0.0,5628007.0,8.0,5359.0,85.0,0.0,189088.0,0.0,0.0,0.0,0.0,0.0,1170000.0,,,,578000.0,13.0,8.0,10.0,11.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14044.0,6088.0,9476.0,7939.0,10382.0,12399.0,true,1080.3076923076924,761.0,947.6,721.72727272727275,865.16666666666663,953.76923076923072,1080.3076923076924,721.72727272727275,1.0,0.1095227879946174,0.62990814595237621,0.0,0.40002015198497032,0.64711274060494928,0.46442730442281888,0.83270295298739461
處女座媽媽的瑣碎日常,yt,0.0,0.0,0.0,0.0,0.0,40.0,55115.0,5872.0,0.0,3200363.0,1.0,387.0,5.0,0.0,14573.0,0.0,0.0,0.0,0.0,0.0,180000.0,,,,168000.0,3.0,7.0,7.0,8.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5787.0,7490.0,8030.0,9702.0,8157.0,10095.0,false,1929.0,1070.0,1147.1428571428571,1212.75,815.7,1442.1428571428571,1929.0,815.7,1.0,0.22842001257522676,0.29771207863366306,0.35664241444354616,0.0,0.56269007198675747,0.4075774296065322,0.76675025011656894
Shoko,yt,0.0,0.0,0.0,0.0,0.0,31.0,40528.0,3664.0,0.0,2408760.0,5.0,6055.0,92.0,0.0,183788.0,0.0,0.0,0.0,0.0,0.0,163000.0,,,,57000.0,4.0,6.0,6.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2870.0,9335.0,7087.0,10009.0,10193.0,9483.0,true,717.5,1555.8333333333333,1181.1666666666667,1668.1666666666667,1456.1428571428571,1580.5,1668.1666666666667,717.5,0.0,0.881837307152875,0.48772791023842921,1.0,0.77697355239430965,0.90778401122019625,0.67572046350096837,0.83886017553324155
宇恩,yt,0.0,0.0,0.0,0.0,0.0,32.0,41615.0,3747.0,0.0,2463745.0,5.0,6045.0,92.0,0.0,183878.0,0.0,0.0,0.0,0.0,0.0,179000.0,,,,65000.0,4.0,6.0,6.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3050.0,9284.0,7127.0,9979.0,10197.0,9531.0,true,762.5,1547.3333333333333,1187.8333333333333,1425.5714285714287,1456.7142857142858,1361.5714285714287,1547.3333333333333,762.5,0.0,1.0,0.54194096411127624,0.84485635409398441,0.88453720838515926,0.7633103783029459,0.67244081748222762,0.81207829436615109
妞妞family,yt,0.0,0.0,0.0,0.0,0.0,38.0,66015.0,5595.0,0.0,3669677.0,6.0,5784.0,89.0,0.0,185863.0,0.0,0.0,0.0,0.0,0.0,556000.0,,,,260000.0,7.0,7.0,8.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7233.0,8069.0,8022.0,9204.0,10268.0,10623.0,true,1033.2857142857142,1152.7142857142858,1002.75,1150.5,1140.8888888888889,1180.3333333333333,1180.3333333333333,1002.75,0.17195146477173665,0.84447274921230886,0.0,0.83200375410605387,0.77788205850148651,1.0,0.604385004431931,0.92105638952851654
欣妤,ig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,340.0,26.0,0.0,1542.0,0.0,0.0,0.0,0.0,0.0,2000.0,20000.0,12000.0,70000.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,211.0,249.0,0.0,65.0,true,0.0,175.0,0.0,249.0,0.0,65.0,249.0,0.0,0.0,0.70281124497991965,0.0,1.0,0.0,0.26104417670682734,0.32730923694779118,0.958801172670694
徐海莉,yt,0.0,0.0,0.0,0.0,0.0,35.0,55161.0,4773.0,0.0,3133713.0,6.0,5901.0,91.0,0.0,184981.0,0.0,0.0,0.0,0.0,0.0,388000.0,,,,173000.0,6.0,6.0,7.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5370.0,8610.0,7624.0,9550.0,10236.0,10137.0,true,895.0,1435.0,1089.1428571428571,1364.2857142857142,1279.5,1267.125,1435.0,895.0,0.0,1.0,0.35952380952380947,0.869047619047619,0.712037037037037,0.68912037037037033,0.60495480599647267,0.81887902462411866
